"","4","6","8","10","12","Complexity","Type"
"E2.1.1.133, cobM, cbiF; precorrin-4 C11-methyltransferase [EC:2.1.1.133]",-0.269511032422853,0.376315553857739,0.26348800378452,-0.162799892032211,-0.643513517203654,1,"Variable"
"E2.1.1.148, thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]",-0.934459946619512,-0.258714474471149,-0.13605050445212,-0.411104211746796,-0.798453343967709,1,"Variable"
"E2.1.1.37, DNMT, dcm; DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37]",3.61112402679433,3.59260282061585,3.57408161443738,3.5555604082589,3.53703920208043,0,"Core"
"E2.1.1.45, thyA; thymidylate synthase [EC:2.1.1.45]",2.11345124412192,1.66129422085981,1.68292700298934,1.85232424772313,2.03149373628329,1,"Variable"
"E2.1.2.3; phosphoribosylaminoimidazolecarboxamide formyltransferase [EC:2.1.2.3]",-0.541999665026975,-0.478007189380036,-0.414014713733097,-0.350022238086159,-0.28602976243922,0,"Core"
"E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]",2.9635935272233,2.95579628947278,2.94799905172226,2.94020181397174,2.93240457622122,0,"Core"
"E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]",0.161238453403445,0.359428427317384,0.231939178812059,0.0379327225089844,-0.0321016695757808,1,"Variable"
"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]",2.80183001052765,2.89807095208454,2.86078077955657,2.75789035194842,2.6437142181746,2,"Variable"
"E2.3.1.164; isopenicillin-N N-acyltransferase [EC:2.3.1.164]",-1.54286438424681,-1.94450279251847,-1.97662894377831,-1.70663095509493,-1.30953980580751,1,"Variable"
"E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]",1.8356139322505,1.91039865403233,1.98518337581416,2.05996809759599,2.13475281937782,0,"Core"
"E2.3.1.57, speG; diamine N-acetyltransferase [EC:2.3.1.57]",-0.469560221965604,-0.437150058869584,-0.404739895773563,-0.372329732677542,-0.339919569581521,0,"Core"
"E2.3.1.89; tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]",-1.7775831739599,-1.65399162640856,-1.53040007885722,-1.40680853130587,-1.28321698375453,0,"Core"
"E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]",0.564788275994789,1.22187399561486,1.15598941194856,0.913943341008757,0.53729672142743,1,"Variable"
"E2.3.3.5, prpC; 2-methylcitrate synthase [EC:2.3.3.5]",-2.42877325155936,-2.42751265702406,-2.42625206248876,-2.42499146795345,-2.42373087341815,0,"Core"
"E2.4.1.-;  [EC:2.4.1.-]",0.926376343844061,0.896948068441627,0.867519793039194,0.838091517636761,0.808663242234328,0,"Core"
"E2.4.1.1, glgP, PYG; starch phosphorylase [EC:2.4.1.1]",3.19468938335858,3.17710372326914,3.15951806317971,3.14193240309027,3.12434674300084,0,"Core"
"E2.4.1.129; peptidoglycan glycosyltransferase [EC:2.4.1.129]",-0.33051404786333,-0.362572027039358,-0.394630006215387,-0.426687985391415,-0.458745964567443,0,"Core"
"E2.4.1.20; cellobiose phosphorylase [EC:2.4.1.20]",-0.544037949112838,-0.449850143976784,-0.355662338840731,-0.261474533704677,-0.167286728568623,0,"Core"
"E2.4.1.21, glgA; starch synthase [EC:2.4.1.21]",1.81231501136532,2.02139442038552,2.00929467113031,1.87996967409776,1.75375285252059,1,"Variable"
"E2.4.1.4; amylosucrase [EC:2.4.1.4]",-1.82968953494477,-1.39071586145688,-1.24101278538196,-1.48205947296062,-1.98088071693711,1,"Variable"
"E2.4.1.7; sucrose phosphorylase [EC:2.4.1.7]",0.0174989853097017,-0.181185832505088,-0.379870650319877,-0.578555468134667,-0.777240285949456,0,"Core"
"E2.4.1.8, mapA; maltose phosphorylase [EC:2.4.1.8]",-0.770166255824458,-0.641582374264857,-0.512998492705256,-0.384414611145655,-0.255830729586054,0,"Core"
"E2.4.2.14, purF; amidophosphoribosyltransferase [EC:2.4.2.14]",3.30621119618687,2.95485364782455,3.00243894484806,3.10791360487101,3.19032747396709,1,"Variable"
"E2.4.2.2, pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]",-0.0099078559490291,0.390867653130801,0.272223583482258,0.0938680978572122,-0.0302965786745522,1,"Variable"
"E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]",1.44100133670655,1.15000443343068,1.07407612895642,1.14792537236437,1.23392440996179,1,"Variable"
"E2.4.2.3, udp; uridine phosphorylase [EC:2.4.2.3]",1.67326291576879,1.66531565063635,1.65736838550391,1.64942112037148,1.64147385523904,0,"Core"
"E2.4.2.4, deoA; thymidine phosphorylase [EC:2.4.2.4]",-2.51761031979476,-2.47833796770451,-2.43906561561426,-2.39979326352402,-2.36052091143377,0,"Core"
"E2.4.2.7, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]",1.42019758387885,0.999514813835267,1.09391710492006,1.2612253764809,1.3970202487186,1,"Variable"
"E2.5.1.48, metB; cystathionine gamma-synthase [EC:2.5.1.48]",-2.66495900581827,-1.94484239451402,-1.91182760971973,-2.09107805929573,-2.31592005398546,1,"Variable"
"E2.5.1.49, metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]",2.79490314403247,2.75403854236041,2.71317394068834,2.67230933901627,2.6314447373442,0,"Core"
"E2.5.1.56, neuB; N-acetylneuraminate synthase [EC:2.5.1.56]",2.50243137018135,2.41262676159355,2.32282215300574,2.23301754441794,2.14321293583014,0,"Core"
"E2.5.1.6, metK; S-adenosylmethionine synthetase [EC:2.5.1.6]",2.659456839656,2.46171921522572,2.47937259022651,2.55983965174346,2.59866949725784,1,"Variable"
"E2.6.1.11, argD; acetylornithine aminotransferase [EC:2.6.1.11]",1.8885148978029,1.17769649401638,1.22685044105922,1.46800423293751,1.62008090581377,1,"Variable"
"E2.6.1.13, rocD; ornithine--oxo-acid transaminase [EC:2.6.1.13]",-3.05230637530532,-2.72637435930963,-2.40044234331393,-2.07451032731823,-1.74857831132254,0,"Core"
"E2.6.1.16, glmS; glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]",2.73656883876997,2.44819428454216,2.50118129007974,2.64178441672656,2.73793805073676,1,"Variable"
"E2.6.1.1A, aspB; aspartate aminotransferase [EC:2.6.1.1]",2.22470424720953,1.70650886426815,1.79074101979959,2.02464244650477,2.17316164093059,1,"Variable"
"E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]",2.19462586447269,1.94373439358591,1.98233546065367,2.08472895421852,2.11260440177973,1,"Variable"
"E2.6.1.76, ectB; diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]",-2.52741864209342,-2.72323739539509,-2.91905614869677,-3.11487490199844,-3.31069365530012,0,"Core"
"E2.6.1.82; putrescine aminotransferase [EC:2.6.1.82]",-3.5067802609486,-3.24995832888252,-2.99313639681644,-2.73631446475036,-2.47949253268429,0,"Core"
"E2.6.1.83; LL-diaminopimelate aminotransferase [EC:2.6.1.83]",2.32154398488935,2.3093942239786,2.29724446306784,2.28509470215709,2.27294494124634,0,"Core"
"E2.7.1.107, DGK, dgkA; diacylglycerol kinase (ATP dependent) [EC:2.7.1.107]",-1.83110630992617,-1.67090218912741,-1.51069806832866,-1.3504939475299,-1.19028982673115,0,"Core"
"E2.7.1.12, gntK, idnK; gluconokinase [EC:2.7.1.12]",-2.28760615523936,-2.12352716549088,-1.9594481757424,-1.79536918599392,-1.63129019624544,0,"Core"
"E2.7.1.17; xylulokinase [EC:2.7.1.17]",2.25604565109934,2.2262766675928,2.19650768408626,2.16673870057972,2.13696971707318,0,"Core"
"E2.7.1.21, tdk; thymidine kinase [EC:2.7.1.21]",0.561575939252984,0.218635080302167,0.296545791406413,0.484160074707487,0.573000222983443,1,"Variable"
"E2.7.1.29, DAK1, DAK2; dihydroxyacetone kinase [EC:2.7.1.29]",-1.30669240587447,-1.31760282878822,-1.32851325170197,-1.33942367461573,-1.35033409752948,0,"Core"
"E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]",1.98410201696549,1.83450130867533,1.84787720208761,1.9368152147077,2.03762361070209,1,"Variable"
"E2.7.1.48, udk; uridine kinase [EC:2.7.1.48]",2.5824167205458,2.26696510122373,2.32526579284864,2.44153870326668,2.52437530118062,1,"Variable"
"E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]",0.701218660872928,0.683408442660592,0.665598224448257,0.647788006235922,0.629977788023586,0,"Core"
"E2.7.1.90, pfk; pyrophosphate--fructose-6-phosphate 1-phosphotransferase [EC:2.7.1.90]",2.22197110263367,1.53240133959546,1.66485072290273,1.97610795334405,2.17345345831869,1,"Variable"
"E2.7.2.4, lysC; aspartate kinase [EC:2.7.2.4]",2.47345196882151,2.29449094929534,2.27160096707815,2.34128435988261,2.41206385453359,1,"Variable"
"E2.7.2.7, buk; butyrate kinase [EC:2.7.2.7]",1.26794833590718,1.32297982225921,1.37801130861124,1.43304279496326,1.48807428131529,0,"Core"
"E2.7.4.6, ndk; nucleoside-diphosphate kinase [EC:2.7.4.6]",0.919231452591069,0.187742350136778,0.293815791117275,0.682969802431374,0.843023917613669,1,"Variable"
"E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]",1.55983899164435,1.25884092983159,1.26169551594436,1.41681256873691,1.5986078333599,1,"Variable"
"E2.7.4.9, tmk; dTMP kinase [EC:2.7.4.9]",-0.994443098486927,-0.87568309030185,-0.756923082116772,-0.638163073931694,-0.519403065746617,0,"Core"
"E2.7.6.2, THI80; thiamine pyrophosphokinase [EC:2.7.6.2]",-0.672209258385403,-0.66063629810919,-0.649063337832978,-0.637490377556765,-0.625917417280553,0,"Core"
"E2.7.6.5X; putative GTP pyrophosphokinase [EC:2.7.6.5]",-1.33265942382101,-1.4351976369385,-1.53773585005599,-1.64027406317348,-1.74281227629098,0,"Core"
"E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]",2.49102295871323,2.24291328623102,2.24008524498306,2.32449126662902,2.40336054394198,1,"Variable"
"E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]",0.736567406919438,0.794785188760278,0.853002970601118,0.911220752441957,0.969438534282797,0,"Core"
"E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]",1.16336835559218,0.943833595609851,0.985938826873314,1.11206764536743,1.1896431416186,1,"Variable"
"E2.7.7.43, neuA, CMAS; N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]",1.47432782736786,1.41036922347786,1.34641061958785,1.28245201569785,1.21849341180784,0,"Core"
"E2.7.7.4C, met3; sulfate adenylyltransferase [EC:2.7.7.4]",-2.16282979711741,-2.21358662579709,-2.26434345447677,-2.31510028315645,-2.36585711183612,0,"Core"
"E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]",0.933492407732605,0.377805935341607,0.275634179859712,0.423060640792705,0.574219557946853,1,"Variable"
"E2.8.3.-;  [EC:2.8.3.-]",0.661282756068632,-0.0206470772504,0.232589558426294,0.471472148966528,0.716954347676291,1,"Variable"
"E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]",-2.53617252129045,-2.50924123849028,-2.48230995569012,-2.45537867288995,-2.42844739008978,0,"Core"
"E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]",-2.81627635909139,-2.24048416581378,-2.21032029161057,-2.49805894068387,-3.16890677399921,1,"Variable"
"E3.1.1.-; esterase / lipase [EC:3.1.1.-]",-0.936669901555005,-0.830596723674955,-0.724523545794904,-0.618450367914854,-0.512377190034804,0,"Core"
"E3.1.1.11; pectinesterase [EC:3.1.1.11]",0.767337071113027,-0.0295929862121418,-0.0309424979635784,0.116281847160322,0.473500303854049,1,"Variable"
"E3.1.1.3; triacylglycerol lipase [EC:3.1.1.3]",-0.552668445674041,0.0599232779522363,0.00801921279492435,0.0297155511225846,-0.348930504686062,2,"Variable"
"E3.1.1.41; cephalosporin-C deacetylase [EC:3.1.1.41]",-1.68810425355241,-1.6712271075435,-1.6543499615346,-1.6374728155257,-1.62059566951679,0,"Core"
"E3.1.11.1, sbcB; exodeoxyribonuclease I [EC:3.1.11.1]",-2.32058365809845,-3.13694985846253,-3.20492733649726,-2.91788973464096,-2.53765857073178,1,"Variable"
"E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]",1.16410664569666,1.13983985209112,1.11557305848558,1.09130626488004,1.06703947127449,0,"Core"
"E3.1.2.1, ACH1; acetyl-CoA hydrolase [EC:3.1.2.1]",0.68683339767046,0.722915969810123,0.758998541949787,0.79508111408945,0.831163686229114,0,"Core"
"E3.1.2.6, gloB; hydroxyacylglutathione hydrolase [EC:3.1.2.6]",-1.37306228965081,-1.43708619745517,-1.50111010525953,-1.56513401306388,-1.62915792086824,0,"Core"
"E3.1.26.4A, RNASEH1, rnhA; ribonuclease HI [EC:3.1.26.4]",1.55149543641689,1.21726726825937,1.24359324163164,1.3899549078417,1.44758296168731,1,"Variable"
"E3.1.3.-;  [EC:3.1.3.-]",-1.32775972757921,-2.23544936278124,-2.31363009437477,-2.02717252388336,-1.7467422750059,1,"Variable"
"E3.1.3.1, phoA, phoB; alkaline phosphatase [EC:3.1.3.1]",1.50335233644417,0.935969088577819,1.0689481551537,1.36303490348096,1.5470686713952,1,"Variable"
"E3.1.3.15B; histidinol-phosphatase (PHP family) [EC:3.1.3.15]",0.111430615635165,0.677809780197752,0.622616315507298,0.449432938695733,0.443000539718765,1,"Variable"
"E3.1.3.18, gph; phosphoglycolate phosphatase [EC:3.1.3.18]",1.47364162896344,1.56317483829723,1.59710019106601,1.56103880460138,1.47518727277259,1,"Variable"
"E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]",0.893219308198227,0.63897490767978,0.633630710406105,0.7585105097112,0.962713337880946,1,"Variable"
"E3.1.3.41; 4-nitrophenyl phosphatase [EC:3.1.3.41]",-1.15962905859291,-1.19954670288736,-1.23946434718181,-1.27938199147626,-1.3192996357707,0,"Core"
"E3.1.3.5; 5'-nucleotidase [EC:3.1.3.5]",0.367401176271029,0.122996273729447,0.0497875572725419,0.0736332527619404,0.241076260252721,1,"Variable"
"E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]",1.06327098871766,0.725778212815682,0.774670243395183,0.983488593552316,0.988004259372353,1,"Variable"
"E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]",-0.55371184000139,-0.588544128410873,-0.623376416820355,-0.658208705229838,-0.69304099363932,0,"Core"
"E3.2.1.1, amyA, malS; alpha-amylase [EC:3.2.1.1]",1.11239731782307,0.790618096437877,0.873448957365319,1.1801142931447,1.48320504619383,1,"Variable"
"E3.2.1.1A; alpha-amylase [EC:3.2.1.1]",2.02591767023685,1.34026308201732,1.40242631227063,1.67515036054079,1.92937298959857,1,"Variable"
"E3.2.1.20, malZ; alpha-glucosidase [EC:3.2.1.20]",2.81599332401334,2.81607045557598,2.81614758713862,2.81622471870126,2.8163018502639,0,"Core"
"E3.2.1.21; beta-glucosidase [EC:3.2.1.21]",2.27618769025355,2.27765814118311,2.27912859211267,2.28059904304223,2.28206949397179,0,"Core"
"E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]",3.22746689334006,3.23689271374576,3.24631853415146,3.25574435455716,3.26517017496286,0,"Core"
"E3.2.1.24; alpha-mannosidase [EC:3.2.1.24]",0.899674676788952,1.36563096414032,1.41204017360396,1.16531071547865,0.990162423168686,1,"Variable"
"E3.2.1.25, MANBA, manB; beta-mannosidase [EC:3.2.1.25]",0.64671354899006,0.69079604809839,0.734878547206721,0.778961046315051,0.823043545423382,0,"Core"
"E3.2.1.26, sacA; beta-fructofuranosidase [EC:3.2.1.26]",1.24433576919859,1.84313659839781,1.80822758639912,1.46747254988311,1.13158620921292,1,"Variable"
"E3.2.1.31, GUSB, uidA; beta-glucuronidase [EC:3.2.1.31]",-0.572362116225806,-0.0771491830999192,-0.190338850045928,-0.500438057316926,-0.965694166220705,2,"Variable"
"E3.2.1.45, GBA, srfJ; glucosylceramidase [EC:3.2.1.45]",1.18145002840514,1.25832066294097,1.33519129747681,1.41206193201264,1.48893256654848,0,"Core"
"E3.2.1.52, nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]",0.523013358452662,0.748118992634115,0.747087788587364,0.57976789677473,0.36663123456672,1,"Variable"
"E3.2.1.54; cyclomaltodextrinase [EC:3.2.1.54]",-1.85973675753242,-1.94403247210913,-2.02832818668584,-2.11262390126255,-2.19691961583926,0,"Core"
"E3.2.1.55, abfA; alpha-N-arabinofuranosidase [EC:3.2.1.55]",2.32278619824496,2.26123247352062,2.19967874879629,2.13812502407195,2.07657129934761,0,"Core"
"E3.2.1.58; glucan 1,3-beta-glucosidase [EC:3.2.1.58]",-1.73181427313842,-1.71906470186987,-1.70631513060133,-1.69356555933278,-1.68081598806423,0,"Core"
"E3.2.1.80; fructan beta-fructosidase [EC:3.2.1.80]",-1.83647960292036,-1.88964522634707,-1.94281084977378,-1.9959764732005,-2.04914209662721,0,"Core"
"E3.2.1.85, lacG; 6-phospho-beta-galactosidase [EC:3.2.1.85]",-2.11148341154962,-1.82590256550117,-1.54032171945272,-1.25474087340427,-0.969160027355819,0,"Core"
"E3.2.1.86A, celF; 6-phospho-beta-glucosidase [EC:3.2.1.86]",-0.378675725302234,0.316774970204906,0.0987626020802252,-0.4169327770202,-0.511494105675943,1,"Variable"
"E3.2.1.96; mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]",-2.40103758741945,-2.47865513495175,-2.55627268248404,-2.63389023001633,-2.71150777754863,0,"Core"
"E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]",1.24124180199464,1.1610760130463,1.08091022409797,1.00074443514963,0.920578646201286,0,"Core"
"E3.4.-.-;  [EC:3.4.-.-]",-2.11146051618878,-2.05922413286199,-2.00698774953521,-1.95475136620842,-1.90251498288164,0,"Core"
"E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]",2.18878819998004,1.63083910733334,1.66887067317505,1.8689886692436,2.01530358378864,1,"Variable"
"E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]",1.12764337732212,1.14069227554397,1.15374117376582,1.16679007198767,1.17983897020952,0,"Core"
"E3.5.1.25, nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]",1.24986179731888,1.28370628815079,1.3175507789827,1.35139526981461,1.38523976064652,0,"Core"
"E3.5.1.26; N4-(beta-N-acetylglucosaminyl)-L-asparaginase [EC:3.5.1.26]",-2.75243371550193,-2.06310877016907,-2.00433264938499,-2.49848683981236,-2.93269029544737,1,"Variable"
"E3.5.1.4, amiE; amidase [EC:3.5.1.4]",-2.23520577007343,-2.22300160348553,-2.21079743689764,-2.19859327030974,-2.18638910372184,0,"Core"
"E3.5.1.47; N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]",-2.48134921632649,-2.92843589208579,-2.99192322007814,-2.64590148828363,-1.88447884780846,1,"Variable"
"E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]",-1.13550508472558,-1.10819206187573,-1.08087903902588,-1.05356601617602,-1.02625299332617,0,"Core"
"E3.5.2.2, DPYS; dihydropyrimidinase [EC:3.5.2.2]",-0.925416851449409,-0.526439055101173,-0.488617180118716,-0.601603096425912,-0.774509376505013,1,"Variable"
"E3.5.2.5, allB; allantoinase [EC:3.5.2.5]",-2.09326987253533,-2.11632941222564,-2.13938895191595,-2.16244849160626,-2.18550803129657,0,"Core"
"E3.5.2.6, ampC, penP; beta-lactamase [EC:3.5.2.6]",-0.222850671702449,-0.618817214670508,-0.609017206136242,-0.27322677059185,-0.0352924762184585,1,"Variable"
"E3.5.2.7, hutI; imidazolonepropionase [EC:3.5.2.7]",1.54545459844712,0.858342093415744,0.946538692778529,1.14459747014156,1.33475556237897,1,"Variable"
"E3.5.3.1, rocF, arg; arginase [EC:3.5.3.1]",-3.15249054661928,-2.90593209094385,-2.65937363526842,-2.412815179593,-2.16625672391757,0,"Core"
"E3.5.3.11, speB; agmatinase [EC:3.5.3.11]",-0.4011656281691,-0.46148677397723,-0.521807919785361,-0.582129065593491,-0.642450211401622,0,"Core"
"E3.5.3.12; agmatine deiminase [EC:3.5.3.12]",0.763694301277754,0.28245249520887,0.242064034275613,0.439967888910004,0.655448070704537,1,"Variable"
"E3.5.3.6, arcA; arginine deiminase [EC:3.5.3.6]",-0.216600486150171,-0.216032919649102,-0.215465353148032,-0.214897786646963,-0.214330220145893,0,"Core"
"E3.5.4.-;  [EC:3.5.4.-]",-1.39863546053115,-2.48024152641211,-2.18284759579977,-1.78458200688105,-1.93707588084876,1,"Variable"
"E3.5.4.1, codA; cytosine deaminase [EC:3.5.4.1]",-1.63121844898162,-1.56280879955397,-1.49439915012633,-1.42598950069869,-1.35757985127104,0,"Core"
"E3.5.4.13, dcd; dCTP deaminase [EC:3.5.4.13]",-1.45597560808464,-1.52769577085347,-1.5994159336223,-1.67113609639113,-1.74285625915996,0,"Core"
"E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]",1.51960583548426,1.1126842848259,1.18940332435662,1.4315751453036,1.46879957799704,1,"Variable"
"E3.5.4.4, ADA, add; adenosine deaminase [EC:3.5.4.4]",-0.64810395835913,-0.0833645286599341,-0.0886986641913953,-0.468113426875811,-0.791167214648471,1,"Variable"
"E3.5.4.5, cdd; cytidine deaminase [EC:3.5.4.5]",1.15610414373503,0.946885866811615,0.946614910895363,1.014486789182,1.01892760334597,1,"Variable"
"E3.5.5.1; nitrilase [EC:3.5.5.1]",-1.8664238700554,-1.89186721122191,-1.91731055238843,-1.94275389355495,-1.96819723472146,0,"Core"
"E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]",0.189812893612618,0.287348578713858,0.384884263815099,0.482419948916339,0.57995563401758,0,"Core"
"E3.6.1.23, dut; dUTP pyrophosphatase [EC:3.6.1.23]",1.62667602415468,1.40560194064254,1.40149090925365,1.49911050116614,1.59067448434875,1,"Variable"
"E3.6.1.27, bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]",1.8399406956498,1.65274662866568,1.61509057030775,1.6529774847113,1.67832782794635,1,"Variable"
"E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]",-2.49768964011308,-2.5602263366025,-2.62276303309191,-2.68529972958133,-2.74783642607074,0,"Core"
"E4.1.1.12; aspartate 4-decarboxylase [EC:4.1.1.12]",1.6335424409108,0.700433809681906,0.835693789002805,1.25891668457869,1.47452753080051,1,"Variable"
"E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]",0.449522062998122,0.0194220255928066,0.066592051944511,0.418014449381227,0.924684599024183,1,"Variable"
"E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]",-0.996017575768816,-1.84933641543993,-2.04425427781527,-1.49604451705224,-0.840724170739639,1,"Variable"
"E4.1.1.18, ldcC, cadA; lysine decarboxylase [EC:4.1.1.18]",-2.02892751054206,-1.49312133590806,-1.27378578982497,-1.48362812031011,-1.92459853673132,1,"Variable"
"E4.1.1.19S, speA; arginine decarboxylase [EC:4.1.1.19]",2.71636079878589,2.05444511715349,2.11719402837781,2.37911700722145,2.613490770705,1,"Variable"
"E4.1.1.32, pckA, PEPCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]",-1.11032427208719,-0.996009499921423,-0.881694727755653,-0.767379955589883,-0.653065183424114,0,"Core"
"E4.1.1.3A, oadA; oxaloacetate decarboxylase, alpha subunit [EC:4.1.1.3]",2.04793136882082,2.01897291067301,1.9900144525252,1.96105599437739,1.93209753622958,0,"Core"
"E4.1.1.3B, oadB; oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]",2.3848896528096,2.14069373821342,2.15400125271461,2.24690888946278,2.3640560932682,1,"Variable"
"E4.1.1.50, speD; S-adenosylmethionine decarboxylase [EC:4.1.1.50]",-1.3200603344418,-1.42087608067159,-1.52169182690137,-1.62250757313116,-1.72332331936094,0,"Core"
"E4.1.1.70; glutaconyl-CoA decarboxylase [EC:4.1.1.70]",-1.65498097513819,-1.62136974454681,-1.58775851395544,-1.55414728336407,-1.52053605277269,0,"Core"
"E4.1.1.82; phosphonopyruvate decarboxylase [EC:4.1.1.82]",-0.169916823121325,0.255868411517882,0.32397565639091,0.131448187070377,-0.0437196102789996,1,"Variable"
"E4.1.2.22; fructose-6-phosphate phosphoketolase [EC:4.1.2.22]",-1.59250285797271,-1.69952049341692,-1.80653812886112,-1.91355576430533,-2.02057339974953,0,"Core"
"E4.1.2.9; phosphoketolase [EC:4.1.2.9]",-0.925613875157807,-0.887451252277485,-0.849288629397163,-0.811126006516841,-0.772963383636519,0,"Core"
"E4.1.3.39, mhpE; 4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]",0.329576474562114,1.03624172574748,0.872094549208077,0.422864924503171,0.172913896486405,1,"Variable"
"E4.1.99.2; tyrosine phenol-lyase [EC:4.1.99.2]",-2.02594997452361,-2.13265495345103,-2.23935993237844,-2.34606491130586,-2.45276989023328,0,"Core"
"E4.2.1.-;  [EC:4.2.1.-]",-1.80474019434054,-1.83973654765271,-1.87473290096488,-1.90972925427705,-1.94472560758922,0,"Core"
"E4.2.1.19, hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]",0.294219630925895,0.684138079953542,0.681804743145922,0.477255442249878,0.304372205808415,1,"Variable"
"E4.2.1.22, CBS; cystathionine beta-synthase [EC:4.2.1.22]",-1.81122398650727,-1.80519905728491,-1.79917412806255,-1.79314919884019,-1.78712426961783,0,"Core"
"E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]",2.47258995312516,1.85953432004891,1.90246668314787,2.15913830892252,2.39303197851586,1,"Variable"
"E4.2.1.2AA, fumA; fumarate hydratase subunit alpha [EC:4.2.1.2]",0.310446320454841,0.923307958736512,0.808582822024246,0.429278111317726,0.152339319564579,1,"Variable"
"E4.2.1.2AB, fumB; fumarate hydratase subunit beta [EC:4.2.1.2]",-0.0347486254711831,0.521014520934802,0.443030828883021,0.0457871415033901,-0.224665052102789,1,"Variable"
"E4.2.1.2B, fumC; fumarate hydratase, class II [EC:4.2.1.2]",-0.283734017301761,-0.212775494684849,-0.141816972067937,-0.0708584494510251,0.000100073165886838,0,"Core"
"E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",2.94716507875047,2.70301412201048,2.6953571289652,2.76657753600118,2.81520570280867,1,"Variable"
"E4.2.1.47, gmd; GDPmannose 4,6-dehydratase [EC:4.2.1.47]",2.49792735170948,2.16160536924257,2.17164655330047,2.29617444913622,2.3384056453527,1,"Variable"
"E4.2.2.6; oligogalacturonide lyase [EC:4.2.2.6]",-3.21884710323369,-3.014366227171,-2.80988535110832,-2.60540447504563,-2.40092359898294,0,"Core"
"E4.2.3.12, queD, ptpS, PTS; 6-pyruvoyl tetrahydrobiopterin synthase [EC:4.2.3.12]",0.824530659737563,0.269021444416296,0.370085374943728,0.560302535908125,0.657242643571539,1,"Variable"
"E4.2.3.3, mgsA; methylglyoxal synthase [EC:4.2.3.3]",1.09694553698761,1.07341516046471,1.04988478394181,1.02635440741891,1.00282403089602,0,"Core"
