"","4","6","8","10","12","Complexity","Type"
"E1.3.1.54, cobK, cbiJ; precorrin-6X reductase [EC:1.3.1.54]",-2.79663532890322,-2.87713982156666,-2.95764431423011,-3.03814880689356,-3.11865329955701,0,"Core"
"E1.3.99.-;  [EC:1.3.99.-]",1.89563083241235,1.94244636082562,1.98926188923888,2.03607741765214,2.0828929460654,0,"Core"
"E1.4.1.16; diaminopimelate dehydrogenase [EC:1.4.1.16]",1.49615649542045,1.53820595520362,1.58025541498679,1.62230487476996,1.66435433455313,0,"Core"
"E1.4.1.3; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]",-2.33591860049805,-2.40625112301619,-2.47658364553433,-2.54691616805247,-2.61724869057061,0,"Core"
"E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]",3.13172911415392,3.18345607469054,3.23518303522715,3.28690999576377,3.33863695630039,0,"Core"
"E1.4.7.1; glutamate synthase (ferredoxin) [EC:1.4.7.1]",-0.345836250898603,-0.243728121511973,-0.141619992125343,-0.0395118627387123,0.0625962666479178,0,"Core"
"E1.5.1.2, proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]",1.20946669891707,1.23982808463757,1.27018947035807,1.30055085607857,1.33091224179906,0,"Core"
"E1.5.1.20, metF; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]",1.57086176327836,1.56243727498199,1.55401278668563,1.54558829838927,1.5371638100929,0,"Core"
"E1.6.99.3; NADH dehydrogenase [EC:1.6.99.3]",-2.9225749745393,-2.73076428204991,-2.53895358956051,-2.34714289707112,-2.15533220458172,0,"Core"
"E1.6.99.5; NADH dehydrogenase (quinone) [EC:1.6.99.5]",-0.557124118504435,-0.604455304655362,-0.651786490806289,-0.699117676957216,-0.746448863108143,0,"Core"
"E1.7.1.7, guaC; GMP reductase [EC:1.7.1.7]",-1.33125550051894,-1.95701664760256,-2.34604206831162,-2.14951029222012,-1.36820650347676,1,"Variable"
"E1.7.99.4C; nitrate reductase catalytic subunit [EC:1.7.99.4]",-1.98874300268777,-2.06402429020587,-2.13930557772397,-2.21458686524207,-2.28986815276017,0,"Core"
"E1.8.1.7, GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]",-2.223613166066,-2.17599739694193,-2.12838162781785,-2.08076585869378,-2.0331500895697,0,"Core"
"E1.8.1.9, trxB; thioredoxin reductase (NADPH) [EC:1.8.1.9]",2.04396393173006,2.06534090064179,2.08671786955352,2.10809483846525,2.12947180737697,0,"Core"
"E2.1.1.-;  [EC:2.1.1.-]",2.65066244781632,2.66811316825504,2.68556388869375,2.70301460913247,2.72046532957118,0,"Core"
"E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]",-1.87311045911775,-1.82757950521689,-1.78204855131602,-1.73651759741516,-1.6909866435143,0,"Core"
"E2.1.1.13, metH; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]",2.87341879861997,2.88610389426106,2.89878898990215,2.91147408554325,2.92415918118434,0,"Core"
"E2.1.1.131, cobJ, cbiH; precorrin-3B C17-methyltransferase [EC:2.1.1.131]",0.300669236389946,0.390498099240567,0.480326962091187,0.570155824941807,0.659984687792427,0,"Core"
"E2.1.1.133, cobM, cbiF; precorrin-4 C11-methyltransferase [EC:2.1.1.133]",0.191600763053346,0.0296924750843331,-0.13221581288468,-0.294124100853692,-0.456032388822705,0,"Core"
"E2.1.1.148, thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]",-0.67829495926541,-0.660144633867878,-0.641994308470347,-0.623843983072815,-0.605693657675284,0,"Core"
"E2.1.1.37, DNMT, dcm; DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37]",3.57193559285161,3.6145689789511,3.65720236505059,3.69983575115008,3.74246913724956,0,"Core"
"E2.1.1.45, thyA; thymidylate synthase [EC:2.1.1.45]",1.88155888432747,1.91381247880895,1.94606607329042,1.9783196677719,2.01057326225337,0,"Core"
"E2.1.2.3; phosphoribosylaminoimidazolecarboxamide formyltransferase [EC:2.1.2.3]",-0.509874883682711,-0.509830197401998,-0.509785511121285,-0.509740824840572,-0.509696138559859,0,"Core"
"E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]",2.9562384052697,2.96906174512261,2.98188508497552,2.99470842482843,3.00753176468134,0,"Core"
"E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]",0.352324441145304,0.253886429773158,0.155448418401011,0.0570104070288654,-0.0414276043432806,0,"Core"
"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]",2.86652167708641,2.82952414495324,2.79252661282007,2.75552908068691,2.71853154855374,0,"Core"
"E2.3.1.164; isopenicillin-N N-acyltransferase [EC:2.3.1.164]",-1.58262070375185,-1.65677727107589,-1.73093383839993,-1.80509040572397,-1.87924697304801,0,"Core"
"E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]",1.87165557261742,1.9071778264157,1.94270008021398,1.97822233401226,2.01374458781054,0,"Core"
"E2.3.1.57, speG; diamine N-acetyltransferase [EC:2.3.1.57]",-0.361808644998759,-0.401679845127087,-0.441551045255415,-0.481422245383743,-0.521293445512071,0,"Core"
"E2.3.1.89; tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]",-1.73622357508285,-1.68010257296447,-1.62398157084608,-1.56786056872769,-1.51173956660931,0,"Core"
"E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]",0.887136940264375,0.824139644012832,0.761142347761289,0.698145051509746,0.635147755258204,0,"Core"
"E2.3.3.5, prpC; 2-methylcitrate synthase [EC:2.3.3.5]",-2.62797622636121,-2.64292530484257,-2.65787438332393,-2.67282346180529,-2.68777254028665,0,"Core"
"E2.4.1.-;  [EC:2.4.1.-]",0.836421565626523,0.897584977744191,0.95874838986186,1.01991180197953,1.0810752140972,0,"Core"
"E2.4.1.1, glgP, PYG; starch phosphorylase [EC:2.4.1.1]",3.1813200508509,3.18353095631096,3.18574186177101,3.18795276723107,3.19016367269113,0,"Core"
"E2.4.1.129; peptidoglycan glycosyltransferase [EC:2.4.1.129]",-0.244156127141666,-0.255440353207746,-0.266724579273825,-0.278008805339905,-0.289293031405985,0,"Core"
"E2.4.1.20; cellobiose phosphorylase [EC:2.4.1.20]",-0.27838323528136,-0.239552810145253,-0.200722385009147,-0.161891959873041,-0.123061534736935,0,"Core"
"E2.4.1.21, glgA; starch synthase [EC:2.4.1.21]",1.94717963721733,1.91718598306947,1.88719232892162,1.85719867477376,1.8272050206259,0,"Core"
"E2.4.1.4; amylosucrase [EC:2.4.1.4]",-2.01119329113408,-1.65288609140938,-1.545850068918,-1.79270647157994,-2.45353551360899,1,"Variable"
"E2.4.1.7; sucrose phosphorylase [EC:2.4.1.7]",0.164859966103619,-0.0265972606106023,-0.218054487324824,-0.409511714039045,-0.600968940753266,0,"Core"
"E2.4.1.8, mapA; maltose phosphorylase [EC:2.4.1.8]",-0.445931780714011,-0.417531180417189,-0.389130580120368,-0.360729979823546,-0.332329379526725,0,"Core"
"E2.4.2.14, purF; amidophosphoribosyltransferase [EC:2.4.2.14]",3.09331960372066,3.12578180729929,3.15824401087791,3.19070621445654,3.22316841803517,0,"Core"
"E2.4.2.2, pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]",0.323668218734657,0.206690598231964,0.0897129777292718,-0.0272646427734207,-0.144242263276113,0,"Core"
"E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]",1.21225152406664,1.21841001571778,1.22456850736892,1.23072699902007,1.23688549067121,0,"Core"
"E2.4.2.3, udp; uridine phosphorylase [EC:2.4.2.3]",1.66790284341638,1.68676383715379,1.70562483089121,1.72448582462863,1.74334681836605,0,"Core"
"E2.4.2.4, deoA; thymidine phosphorylase [EC:2.4.2.4]",-2.49337691145316,-2.55543535334509,-2.61749379523703,-2.67955223712897,-2.7416106790209,0,"Core"
"E2.4.2.7, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]",1.23932971042605,1.29437554920724,1.34942138798843,1.40446722676962,1.45951306555081,0,"Core"
"E2.5.1.48, metB; cystathionine gamma-synthase [EC:2.5.1.48]",-2.14060892638825,-2.18797119414109,-2.23533346189392,-2.28269572964675,-2.33005799739959,0,"Core"
"E2.5.1.49, metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]",2.76016496528153,2.76874572662396,2.77732648796638,2.78590724930881,2.79448801065124,0,"Core"
"E2.5.1.56, neuB; N-acetylneuraminate synthase [EC:2.5.1.56]",2.4481036769151,2.41656441928167,2.38502516164823,2.3534859040148,2.32194664638136,0,"Core"
"E2.5.1.6, metK; S-adenosylmethionine synthetase [EC:2.5.1.6]",2.57186584434677,2.58663366279719,2.6014014812476,2.61616929969802,2.63093711814843,0,"Core"
"E2.6.1.11, argD; acetylornithine aminotransferase [EC:2.6.1.11]",1.42161027052878,1.47237477985765,1.52313928918652,1.5739037985154,1.62466830784427,0,"Core"
"E2.6.1.13, rocD; ornithine--oxo-acid transaminase [EC:2.6.1.13]",-2.56143650768511,-2.56311613068622,-2.56479575368734,-2.56647537668845,-2.56815499968957,0,"Core"
"E2.6.1.16, glmS; glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]",2.55444837942857,2.60399251008008,2.65353664073159,2.7030807713831,2.7526249020346,0,"Core"
"E2.6.1.1A, aspB; aspartate aminotransferase [EC:2.6.1.1]",1.91110924203415,1.98998029893585,2.06885135583755,2.14772241273925,2.22659346964095,0,"Core"
"E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]",2.05321175572291,2.08444560541182,2.11567945510072,2.14691330478962,2.17814715447853,0,"Core"
"E2.6.1.76, ectB; diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]",-3.28896612071554,-3.15333209749733,-3.01769807427912,-2.88206405106091,-2.7464300278427,0,"Core"
"E2.6.1.82; putrescine aminotransferase [EC:2.6.1.82]",-3.01017131371648,-3.02909918795434,-3.0480270621922,-3.06695493643006,-3.08588281066793,0,"Core"
"E2.6.1.83; LL-diaminopimelate aminotransferase [EC:2.6.1.83]",2.3196242542398,2.31877520650297,2.31792615876615,2.31707711102932,2.31622806329249,0,"Core"
"E2.7.1.107, DGK, dgkA; diacylglycerol kinase (ATP dependent) [EC:2.7.1.107]",-1.63604614950861,-1.51698815923078,-1.39793016895295,-1.27887217867513,-1.1598141883973,0,"Core"
"E2.7.1.12, gntK, idnK; gluconokinase [EC:2.7.1.12]",-2.26513858031148,-2.26448545344073,-2.26383232656999,-2.26317919969924,-2.2625260728285,0,"Core"
"E2.7.1.17; xylulokinase [EC:2.7.1.17]",2.21653543404527,2.23114911493138,2.24576279581748,2.26037647670359,2.27499015758969,0,"Core"
"E2.7.1.21, tdk; thymidine kinase [EC:2.7.1.21]",0.39930803935306,0.43780804107388,0.476308042794699,0.514808044515518,0.553308046236337,0,"Core"
"E2.7.1.29, DAK1, DAK2; dihydroxyacetone kinase [EC:2.7.1.29]",-1.60237410838725,-1.46264521115934,-1.32291631393142,-1.18318741670351,-1.0434585194756,0,"Core"
"E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]",1.87619394430104,1.92320771110567,1.97022147791029,2.01723524471492,2.06424901151955,0,"Core"
"E2.7.1.48, udk; uridine kinase [EC:2.7.1.48]",2.42952551152628,2.46265876630115,2.49579202107601,2.52892527585087,2.56205853062574,0,"Core"
"E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]",0.714614258909777,0.708756409360225,0.702898559810673,0.697040710261121,0.691182860711569,0,"Core"
"E2.7.1.90, pfk; pyrophosphate--fructose-6-phosphate 1-phosphotransferase [EC:2.7.1.90]",1.75675024129012,1.86730464116503,1.97785904103993,2.08841344091483,2.19896784078974,0,"Core"
"E2.7.2.4, lysC; aspartate kinase [EC:2.7.2.4]",2.34085693725859,2.35244721054716,2.36403748383574,2.37562775712432,2.38721803041289,0,"Core"
"E2.7.2.7, buk; butyrate kinase [EC:2.7.2.7]",1.35535814337665,1.37934005789749,1.40332197241834,1.42730388693919,1.45128580146003,0,"Core"
"E2.7.4.6, ndk; nucleoside-diphosphate kinase [EC:2.7.4.6]",0.493627815682095,0.562189300701144,0.630750785720194,0.699312270739244,0.767873755758293,0,"Core"
"E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]",1.37329956137281,1.41436017309673,1.45542078482064,1.49648139654455,1.53754200826846,0,"Core"
"E2.7.4.9, tmk; dTMP kinase [EC:2.7.4.9]",-0.835227808638788,-0.800169663953732,-0.765111519268676,-0.73005337458362,-0.694995229898565,0,"Core"
"E2.7.6.2, THI80; thiamine pyrophosphokinase [EC:2.7.6.2]",-0.628332361219715,-0.653905163575201,-0.679477965930686,-0.705050768286172,-0.730623570641657,0,"Core"
"E2.7.6.5X; putative GTP pyrophosphokinase [EC:2.7.6.5]",-1.2457861590419,-1.41525581243939,-1.58472546583688,-1.75419511923437,-1.92366477263186,0,"Core"
"E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]",2.34074247597773,2.37357967858014,2.40641688118254,2.43925408378495,2.47209128638736,0,"Core"
"E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]",0.851871554114685,0.876334944552212,0.90079833498974,0.925261725427267,0.949725115864795,0,"Core"
"E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]",1.0334487815424,1.08646629045966,1.13948379937691,1.19250130829416,1.24551881721141,0,"Core"
"E2.7.7.43, neuA, CMAS; N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]",1.47577158143497,1.47156689052668,1.46736219961838,1.46315750871009,1.45895281780179,0,"Core"
"E2.7.7.4C, met3; sulfate adenylyltransferase [EC:2.7.7.4]",-2.4311620182721,-2.36589463495689,-2.30062725164168,-2.23535986832647,-2.17009248501127,0,"Core"
"E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]",0.549035438458744,0.561232053707824,0.573428668956904,0.585625284205984,0.597821899455064,0,"Core"
"E2.8.3.-;  [EC:2.8.3.-]",0.264817912011256,0.365931147766267,0.467044383521278,0.568157619276289,0.6692708550313,0,"Core"
"E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]",-2.40344063781234,-2.40266914077287,-2.40189764373341,-2.40112614669394,-2.40035464965447,0,"Core"
"E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]",-2.95343381176581,-2.89699241241848,-2.84055101307115,-2.78410961372383,-2.7276682143765,0,"Core"
"E3.1.1.-; esterase / lipase [EC:3.1.1.-]",-0.797216565320563,-0.637173474417335,-0.477130383514108,-0.317087292610881,-0.157044201707654,0,"Core"
"E3.1.1.11; pectinesterase [EC:3.1.1.11]",0.328592889866033,0.276644822050669,0.224696754235305,0.172748686419941,0.120800618604577,0,"Core"
"E3.1.1.3; triacylglycerol lipase [EC:3.1.1.3]",-0.456658114011741,-0.161359653709146,0.0220336916112316,-0.0058938674318556,-0.187464426471135,1,"Variable"
"E3.1.1.41; cephalosporin-C deacetylase [EC:3.1.1.41]",-1.57023715103661,-1.45085898040127,-1.33148080976593,-1.21210263913059,-1.09272446849525,0,"Core"
"E3.1.11.1, sbcB; exodeoxyribonuclease I [EC:3.1.11.1]",-2.72765243592716,-2.77864206724511,-2.82963169856306,-2.88062132988102,-2.93161096119897,0,"Core"
"E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]",1.15070355622962,1.12532942031752,1.09995528440542,1.07458114849332,1.04920701258123,0,"Core"
"E3.1.2.1, ACH1; acetyl-CoA hydrolase [EC:3.1.2.1]",0.61035559240329,0.741649919846931,0.872944247290573,1.00423857473421,1.13553290217786,0,"Core"
"E3.1.2.6, gloB; hydroxyacylglutathione hydrolase [EC:3.1.2.6]",-1.27265798474649,-1.38235928598258,-1.49206058721867,-1.60176188845475,-1.71146318969084,0,"Core"
"E3.1.26.4A, RNASEH1, rnhA; ribonuclease HI [EC:3.1.26.4]",1.38703893276454,1.39362527872138,1.40021162467822,1.40679797063505,1.41338431659189,0,"Core"
"E3.1.3.-;  [EC:3.1.3.-]",-1.66748247870874,-1.75819384733968,-1.84890521597062,-1.93961658460155,-2.03032795323249,0,"Core"
"E3.1.3.1, phoA, phoB; alkaline phosphatase [EC:3.1.3.1]",1.23077092410903,1.2991544289921,1.36753793387517,1.43592143875825,1.50430494364132,0,"Core"
"E3.1.3.15B; histidinol-phosphatase (PHP family) [EC:3.1.3.15]",0.538487128188151,0.53423959398915,0.529992059790149,0.525744525591147,0.521496991392146,0,"Core"
"E3.1.3.18, gph; phosphoglycolate phosphatase [EC:3.1.3.18]",1.59500702312229,1.58857882053811,1.58215061795394,1.57572241536976,1.56929421278558,0,"Core"
"E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]",0.69661871715181,0.759786157846314,0.822953598540817,0.88612103923532,0.949288479929824,0,"Core"
"E3.1.3.41; 4-nitrophenyl phosphatase [EC:3.1.3.41]",-1.13042796890552,-1.14740753213579,-1.16438709536606,-1.18136665859633,-1.1983462218266,0,"Core"
"E3.1.3.5; 5'-nucleotidase [EC:3.1.3.5]",0.29368646981464,0.222272304472904,0.150858139131169,0.0794439737894332,0.00802980844769779,0,"Core"
"E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]",0.750533703366523,0.83327079285583,0.916007882345137,0.998744971834444,1.08148206132375,0,"Core"
"E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]",0.0407777904536137,-0.273961593366577,-0.588700977186768,-0.903440361006959,-1.21817974482715,0,"Core"
"E3.2.1.1, amyA, malS; alpha-amylase [EC:3.2.1.1]",0.921220427125741,1.01481634818756,1.10841226924938,1.2020081903112,1.29560411137302,0,"Core"
"E3.2.1.1A; alpha-amylase [EC:3.2.1.1]",1.62701965664266,1.68778304914138,1.7485464416401,1.80930983413883,1.87007322663755,0,"Core"
"E3.2.1.20, malZ; alpha-glucosidase [EC:3.2.1.20]",2.80004002517078,2.86308118577651,2.92612234638224,2.98916350698797,3.0522046675937,0,"Core"
"E3.2.1.21; beta-glucosidase [EC:3.2.1.21]",2.18700423102108,2.264736337347,2.34246844367293,2.42020054999885,2.49793265632478,0,"Core"
"E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]",3.2187032153461,3.28861799545498,3.35853277556387,3.42844755567276,3.49836233578164,0,"Core"
"E3.2.1.24; alpha-mannosidase [EC:3.2.1.24]",1.06538477715851,1.07406705710174,1.08274933704496,1.09143161698819,1.10011389693142,0,"Core"
"E3.2.1.25, MANBA, manB; beta-mannosidase [EC:3.2.1.25]",0.728184730140492,0.742348905136836,0.756513080133181,0.770677255129525,0.784841430125869,0,"Core"
"E3.2.1.26, sacA; beta-fructofuranosidase [EC:3.2.1.26]",1.60963192592168,1.56341279334799,1.51719366077429,1.4709745282006,1.42475539562691,0,"Core"
"E3.2.1.31, GUSB, uidA; beta-glucuronidase [EC:3.2.1.31]",-0.295753199977818,-0.406287091562192,-0.516820983146566,-0.62735487473094,-0.737888766315314,0,"Core"
"E3.2.1.45, GBA, srfJ; glucosylceramidase [EC:3.2.1.45]",1.07092244050599,1.25794037916322,1.44495831782044,1.63197625647766,1.81899419513488,0,"Core"
"E3.2.1.52, nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]",0.570956568940378,0.577846968722907,0.584737368505436,0.591627768287965,0.598518168070494,0,"Core"
"E3.2.1.54; cyclomaltodextrinase [EC:3.2.1.54]",-2.346951852372,-2.26678822458728,-2.18662459680255,-2.10646096901783,-2.0262973412331,0,"Core"
"E3.2.1.55, abfA; alpha-N-arabinofuranosidase [EC:3.2.1.55]",2.21123094179891,2.22449756482,2.2377641878411,2.2510308108622,2.26429743388329,0,"Core"
"E3.2.1.58; glucan 1,3-beta-glucosidase [EC:3.2.1.58]",-1.70901610738241,-1.62360297122052,-1.53818983505862,-1.45277669889673,-1.36736356273484,0,"Core"
"E3.2.1.80; fructan beta-fructosidase [EC:3.2.1.80]",-1.88135456104147,-1.87407314491716,-1.86679172879284,-1.85951031266852,-1.85222889654421,0,"Core"
"E3.2.1.85, lacG; 6-phospho-beta-galactosidase [EC:3.2.1.85]",-2.07946518107798,-1.7613979358054,-1.44333069053282,-1.12526344526025,-0.807196199987666,0,"Core"
"E3.2.1.86A, celF; 6-phospho-beta-glucosidase [EC:3.2.1.86]",-0.000421837153463445,-0.107318357131476,-0.214214877109489,-0.321111397087501,-0.428007917065514,0,"Core"
"E3.2.1.96; mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]",-3.05567254810668,-3.01249604815816,-2.96931954820964,-2.92614304826113,-2.88296654831261,0,"Core"
"E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]",1.38015738259164,1.20147950084535,1.02280161909905,0.84412373735276,0.665445855606466,0,"Core"
"E3.4.-.-;  [EC:3.4.-.-]",-2.16273211753147,-2.12550646954154,-2.0882808215516,-2.05105517356166,-2.01382952557172,0,"Core"
"E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]",1.86601087270222,1.90050448963722,1.93499810657221,1.96949172350721,2.0039853404422,0,"Core"
"E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]",1.23981810893025,1.22378393582252,1.20774976271479,1.19171558960707,1.17568141649934,0,"Core"
"E3.5.1.25, nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]",1.33888703254729,1.32134418937706,1.30380134620683,1.2862585030366,1.26871565986637,0,"Core"
"E3.5.1.26; N4-(beta-N-acetylglucosaminyl)-L-asparaginase [EC:3.5.1.26]",-2.36602478459166,-2.37063486774287,-2.37524495089409,-2.3798550340453,-2.38446511719651,0,"Core"
"E3.5.1.4, amiE; amidase [EC:3.5.1.4]",-2.07347898559549,-2.11720206478053,-2.16092514396557,-2.20464822315061,-2.24837130233565,0,"Core"
"E3.5.1.47; N-acetyldiaminopimelate deacetylase [EC:3.5.1.47]",-2.35916332754386,-2.42363620835343,-2.48810908916299,-2.55258196997256,-2.61705485078212,0,"Core"
"E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]",-0.994740987501453,-1.05982181298152,-1.12490263846158,-1.18998346394164,-1.2550642894217,0,"Core"
"E3.5.2.2, DPYS; dihydropyrimidinase [EC:3.5.2.2]",-0.901202990534813,-0.843257249555709,-0.785311508576605,-0.7273657675975,-0.669420026618396,0,"Core"
"E3.5.2.5, allB; allantoinase [EC:3.5.2.5]",-2.2059792111927,-2.20442998255834,-2.20288075392398,-2.20133152528962,-2.19978229665526,0,"Core"
"E3.5.2.6, ampC, penP; beta-lactamase [EC:3.5.2.6]",-0.313217453129477,-0.419689293483605,-0.526161133837734,-0.632632974191863,-0.739104814545992,0,"Core"
"E3.5.2.7, hutI; imidazolonepropionase [EC:3.5.2.7]",1.11780729119152,1.1700168877155,1.22222648423948,1.27443608076345,1.32664567728743,0,"Core"
"E3.5.3.1, rocF, arg; arginase [EC:3.5.3.1]",-3.2576113531475,-3.17526015647852,-3.09290895980954,-3.01055776314056,-2.92820656647158,0,"Core"
"E3.5.3.11, speB; agmatinase [EC:3.5.3.11]",-0.401750509253809,-0.52774719669621,-0.653743884138612,-0.779740571581014,-0.905737259023416,0,"Core"
"E3.5.3.12; agmatine deiminase [EC:3.5.3.12]",0.393637593634561,0.451104858446115,0.50857212325767,0.566039388069225,0.623506652880779,0,"Core"
"E3.5.3.6, arcA; arginine deiminase [EC:3.5.3.6]",-0.238373252948714,-0.257762337249925,-0.277151421551137,-0.296540505852348,-0.315929590153559,0,"Core"
"E3.5.4.-;  [EC:3.5.4.-]",-1.83080159941233,-1.8044732221614,-1.77814484491046,-1.75181646765953,-1.72548809040859,0,"Core"
"E3.5.4.1, codA; cytosine deaminase [EC:3.5.4.1]",-1.54559166215085,-1.62448245287309,-1.70337324359533,-1.78226403431757,-1.86115482503981,0,"Core"
"E3.5.4.13, dcd; dCTP deaminase [EC:3.5.4.13]",-1.85878136370098,-1.77030548043264,-1.6818295971643,-1.59335371389597,-1.50487783062763,0,"Core"
"E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]",1.20667252265732,1.3217475720031,1.43682262134887,1.55189767069465,1.66697272004043,0,"Core"
"E3.5.4.4, ADA, add; adenosine deaminase [EC:3.5.4.4]",-0.102378373908167,-0.268273025738665,-0.434167677569163,-0.600062329399661,-0.765956981230159,0,"Core"
"E3.5.4.5, cdd; cytidine deaminase [EC:3.5.4.5]",0.994730268799738,1.02801882387457,1.0613073789494,1.09459593402423,1.12788448909907,0,"Core"
"E3.5.5.1; nitrilase [EC:3.5.5.1]",-1.76809809999897,-1.81774752195188,-1.8673969439048,-1.91704636585771,-1.96669578781063,0,"Core"
"E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]",0.270923580824838,0.368763845156054,0.46660410948727,0.564444373818486,0.662284638149702,0,"Core"
"E3.6.1.23, dut; dUTP pyrophosphatase [EC:3.6.1.23]",1.4733146950667,1.52454093428941,1.57576717351212,1.62699341273483,1.67821965195754,0,"Core"
"E3.6.1.27, bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]",1.74308491623325,1.75057290675058,1.7580608972679,1.76554888778522,1.77303687830255,0,"Core"
"E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]",-2.58849699899849,-2.55595393747337,-2.52341087594825,-2.49086781442312,-2.458324752898,0,"Core"
"E4.1.1.12; aspartate 4-decarboxylase [EC:4.1.1.12]",1.17403764023333,1.1837504769376,1.19346331364188,1.20317615034616,1.21288898705043,0,"Core"
"E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]",0.24731662770394,0.366623398971011,0.485930170238081,0.605236941505152,0.724543712772223,0,"Core"
"E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]",-1.36191607650741,-1.3777786304122,-1.393641184317,-1.40950373822179,-1.42536629212659,0,"Core"
"E4.1.1.18, ldcC, cadA; lysine decarboxylase [EC:4.1.1.18]",-1.67172725775219,-1.62276811004806,-1.57380896234392,-1.52484981463979,-1.47589066693565,0,"Core"
"E4.1.1.19S, speA; arginine decarboxylase [EC:4.1.1.19]",2.34543639177059,2.39775462525899,2.45007285874739,2.5023910922358,2.5547093257242,0,"Core"
"E4.1.1.32, pckA, PEPCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]",-0.815202841848687,-0.905091817939766,-0.994980794030846,-1.08486977012192,-1.174758746213,0,"Core"
"E4.1.1.3A, oadA; oxaloacetate decarboxylase, alpha subunit [EC:4.1.1.3]",2.02031219124055,2.02499631776533,2.02968044429011,2.03436457081489,2.03904869733967,0,"Core"
"E4.1.1.3B, oadB; oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]",2.23825333848122,2.24878247030457,2.25931160212792,2.26984073395126,2.28036986577461,0,"Core"
"E4.1.1.50, speD; S-adenosylmethionine decarboxylase [EC:4.1.1.50]",-1.39131172969945,-1.59569692330488,-1.80008211691032,-2.00446731051576,-2.20885250412119,0,"Core"
"E4.1.1.70; glutaconyl-CoA decarboxylase [EC:4.1.1.70]",-1.73593835626967,-1.83442838826005,-1.93291842025043,-2.03140845224082,-2.1298984842312,0,"Core"
